MIP: protfold.mps
LP relaxation result: -41.9574


clique constraint 1 -> einsatz_1: x#49#1  + x#48#1  + x#47#1  + x#46#1  + x#45#1  + x#44#1  + x#43#1  + x#42#1  + x#41#1  + x#40#1  + x#39#1  + x#38#1  + x#37#1  + x#36#1  + x#35#1  + x#34#1  + x#33#1  + x#32#1  + x#31#1  + x#30#1  + x#29#1  + x#28#1  + x#27#1  + x#26#1  + x#25#1  + x#24#1  + x#23#1  + x#22#1  + x#21#1  + x#20#1  + x#19#1  + x#18#1  + x#17#1  + x#16#1  + x#15#1  + x#14#1  + x#13#1  + x#12#1  + x#11#1  + x#10#1  + x#9#1  + x#8#1  + x#7#1  + x#6#1  + x#5#1  + x#4#1  + x#3#1  + x#2#1  + x#1#1  == 1 
Var    setTo0      setTo1
clique constraint 10 -> einsatz_10: x#49#10  + x#48#10  + x#47#10  + x#46#10  + x#45#10  + x#44#10  + x#43#10  + x#42#10  + x#41#10  + x#40#10  + x#39#10  + x#38#10  + x#37#10  + x#36#10  + x#35#10  + x#34#10  + x#33#10  + x#32#10  + x#31#10  + x#30#10  + x#29#10  + x#28#10  + x#27#10  + x#26#10  + x#25#10  + x#24#10  + x#23#10  + x#22#10  + x#21#10  + x#20#10  + x#19#10  + x#18#10  + x#17#10  + x#16#10  + x#15#10  + x#14#10  + x#13#10  + x#12#10  + x#11#10  + x#10#10  + x#9#10  + x#8#10  + x#7#10  + x#6#10  + x#5#10  + x#4#10  + x#3#10  + x#2#10  + x#1#10  == 1 
Var    setTo0      setTo1
x#49#10[0..1]  -41.9574 -40.1795
x#48#10[0..1]  -41.9574 -40.5789
x#47#10[0..1]  -41.9574 -40.5789
x#46#10[0..1]  -41.9574 -40.5789
x#45#10[0..1]  -41.9574 -40.5
x#44#10[0..1]  -41.9574 -40.2805
x#43#10[0..1]  -41.9574 -39.3721
x#42#10[0..1]  -41.9574 -40.5789
x#41#10[0..1]  -41.9574 -40.75
x#40#10[0..1]  -41.9574 -40.6757
x#39#10[0..1]  -41.9574 -40.6667
x#38#10[0..1]  -41.9574 -40.8065
x#37#10[0..1]  -41.9574 -40.8947
x#36#10[0..1]  -41.9574 -40.2805
x#35#10[0..1]  -41.9574 -40.5789
x#34#10[0..1]  -41.9574 -40.6757
x#33#10[0..1]  -41.9574 -40.6522
x#32#10[0..1]  -41.9574 -40.6522
x#31#10[0..1]  -41.9574 -40.6522
x#30#10[0..1]  -41.9574 -40.8065
x#29#10[0..1]  -41.9574 -40.5
x#28#10[0..1]  -41.9574 -40.5789
x#27#10[0..1]  -41.9574 -40.6667
x#26#10[0..1]  -41.9574 -40.6522
x#25#10[0..1]  -41.9574 -40.6522
x#24#10[0..1]  -41.9574 -40.6522
x#23#10[0..1]  -41.9574 -40.6667
x#22#10[0..1]  -41.9574 -40.5789
x#21#10[0..1]  -41.9574 -40.5
x#20#10[0..1]  -41.9574 -40.8065
x#19#10[0..1]  -41.9574 -40.6522
x#18#10[0..1]  -41.9574 -40.6522
x#17#10[0..1]  -41.9574 -40.6522
x#16#10[0..1]  -41.9574 -40.6757
x#15#10[0..1]  -41.9574 -40.5789
x#14#10[0..1]  -41.9574 -40.2805
x#13#10[0..1]  -41.9574 -40.8947
x#12#10[0..1]  -41.9574 -40.8065
x#11#10[0..1]  -41.9574 -40.6667
x#10#10[0..1]  -41.9574 -40.6757
x#9#10[0..1]  -41.9574 -40.75
x#8#10[0..1]  -41.9574 -40.5789
x#7#10[0..1]  -41.9574 -39.3721
x#6#10[0..1]  -41.9574 -40.2805
x#5#10[0..1]  -41.9574 -40.5
x#4#10[0..1]  -41.9574 -40.5789
x#3#10[0..1]  -41.9574 -40.5789
x#2#10[0..1]  -41.9574 -40.5789
x#1#10[0..1]  -41.9574 -40.1795

clique constraint 11 -> einsatz_11: x#49#11  + x#48#11  + x#47#11  + x#46#11  + x#45#11  + x#44#11  + x#43#11  + x#42#11  + x#41#11  + x#40#11  + x#39#11  + x#38#11  + x#37#11  + x#36#11  + x#35#11  + x#34#11  + x#33#11  + x#32#11  + x#31#11  + x#30#11  + x#29#11  + x#28#11  + x#27#11  + x#26#11  + x#25#11  + x#24#11  + x#23#11  + x#22#11  + x#21#11  + x#20#11  + x#19#11  + x#18#11  + x#17#11  + x#16#11  + x#15#11  + x#14#11  + x#13#11  + x#12#11  + x#11#11  + x#10#11  + x#9#11  + x#8#11  + x#7#11  + x#6#11  + x#5#11  + x#4#11  + x#3#11  + x#2#11  + x#1#11  == 1 
Var    setTo0      setTo1
x#49#11[0..1]  -41.9574 -40.2791
x#48#11[0..1]  -41.9574 -40.381
x#47#11[0..1]  -41.9574 -40.381
x#46#11[0..1]  -41.9574 -40.381
x#45#11[0..1]  -41.9574 -40.381
x#44#11[0..1]  -41.9574 -40.3636
x#43#11[0..1]  -41.9574 -38.7
x#42#11[0..1]  -41.9574 -40.381
x#41#11[0..1]  -41.9574 -40.381
x#40#11[0..1]  -41.9574 -40.381
x#39#11[0..1]  -41.9574 -40.381
x#38#11[0..1]  -41.9574 -40.381
x#37#11[0..1]  -41.9574 -40.381
x#36#11[0..1]  -41.9574 -40.3636
x#35#11[0..1]  -41.9574 -40.381
x#34#11[0..1]  -41.9574 -40.381
x#33#11[0..1]  -41.9574 -40.381
x#32#11[0..1]  -41.9574 -40.381
x#31#11[0..1]  -41.9574 -40.381
x#30#11[0..1]  -41.9574 -40.381
x#29#11[0..1]  -41.9574 -40.381
x#28#11[0..1]  -41.9574 -40.381
x#27#11[0..1]  -41.9574 -40.381
x#26#11[0..1]  -41.9574 -40.381
x#25#11[0..1]  -41.9574 -40.381
x#24#11[0..1]  -41.9574 -40.381
x#23#11[0..1]  -41.9574 -40.381
x#22#11[0..1]  -41.9574 -40.381
x#21#11[0..1]  -41.9574 -40.381
x#20#11[0..1]  -41.9574 -40.381
x#19#11[0..1]  -41.9574 -40.381
x#18#11[0..1]  -41.9574 -40.381
x#17#11[0..1]  -41.9574 -40.381
x#16#11[0..1]  -41.9574 -40.381
x#15#11[0..1]  -41.9574 -40.381
x#14#11[0..1]  -41.9574 -40.3636
x#13#11[0..1]  -41.9574 -40.381
x#12#11[0..1]  -41.9574 -40.381
x#11#11[0..1]  -41.9574 -40.381
x#10#11[0..1]  -41.9574 -40.381
x#9#11[0..1]  -41.9574 -40.381
x#8#11[0..1]  -41.9574 -40.381
x#7#11[0..1]  -41.9574 -38.7
x#6#11[0..1]  -41.9574 -40.3636
x#5#11[0..1]  -41.9574 -40.381
x#4#11[0..1]  -41.9574 -40.381
x#3#11[0..1]  -41.9574 -40.381
x#2#11[0..1]  -41.9574 -40.381
x#1#11[0..1]  -41.9574 -40.2791

clique constraint 12 -> einsatz_12: x#49#12  + x#48#12  + x#47#12  + x#46#12  + x#45#12  + x#44#12  + x#43#12  + x#42#12  + x#41#12  + x#40#12  + x#39#12  + x#38#12  + x#37#12  + x#36#12  + x#35#12  + x#34#12  + x#33#12  + x#32#12  + x#31#12  + x#30#12  + x#29#12  + x#28#12  + x#27#12  + x#26#12  + x#25#12  + x#24#12  + x#23#12  + x#22#12  + x#21#12  + x#20#12  + x#19#12  + x#18#12  + x#17#12  + x#16#12  + x#15#12  + x#14#12  + x#13#12  + x#12#12  + x#11#12  + x#10#12  + x#9#12  + x#8#12  + x#7#12  + x#6#12  + x#5#12  + x#4#12  + x#3#12  + x#2#12  + x#1#12  == 1 
Var    setTo0      setTo1
x#49#12[0..1]  -41.9574 -40.1795
x#48#12[0..1]  -41.9574 -40.5789
x#47#12[0..1]  -41.9574 -40.5789
x#46#12[0..1]  -41.9574 -40.5789
x#45#12[0..1]  -41.9574 -40.5
x#44#12[0..1]  -41.9574 -40.2805
x#43#12[0..1]  -41.9574 -39.3721
x#42#12[0..1]  -41.9574 -40.5789
x#41#12[0..1]  -41.9574 -40.75
x#40#12[0..1]  -41.9574 -40.6757
x#39#12[0..1]  -41.9574 -40.6667
x#38#12[0..1]  -41.9574 -40.8065
x#37#12[0..1]  -41.9574 -40.8947
x#36#12[0..1]  -41.9574 -40.2805
x#35#12[0..1]  -41.9574 -40.5789
x#34#12[0..1]  -41.9574 -40.6757
x#33#12[0..1]  -41.9574 -40.6522
x#32#12[0..1]  -41.9574 -40.6522
x#31#12[0..1]  -41.9574 -40.6522
x#30#12[0..1]  -41.9574 -40.8065
x#29#12[0..1]  -41.9574 -40.5
x#28#12[0..1]  -41.9574 -40.5789
x#27#12[0..1]  -41.9574 -40.6667
x#26#12[0..1]  -41.9574 -40.6522
x#25#12[0..1]  -41.9574 -40.6522
x#24#12[0..1]  -41.9574 -40.6522
x#23#12[0..1]  -41.9574 -40.6667
x#22#12[0..1]  -41.9574 -40.5789
x#21#12[0..1]  -41.9574 -40.5
x#20#12[0..1]  -41.9574 -40.8065
x#19#12[0..1]  -41.9574 -40.6522
x#18#12[0..1]  -41.9574 -40.6522
x#17#12[0..1]  -41.9574 -40.6522
x#16#12[0..1]  -41.9574 -40.6757
x#15#12[0..1]  -41.9574 -40.5789
x#14#12[0..1]  -41.9574 -40.2805
x#13#12[0..1]  -41.9574 -40.8947
x#12#12[0..1]  -41.9574 -40.8065
x#11#12[0..1]  -41.9574 -40.6667
x#10#12[0..1]  -41.9574 -40.6757
x#9#12[0..1]  -41.9574 -40.75
x#8#12[0..1]  -41.9574 -40.5789
x#7#12[0..1]  -41.9574 -39.3721
x#6#12[0..1]  -41.9574 -40.2805
x#5#12[0..1]  -41.9574 -40.5
x#4#12[0..1]  -41.9574 -40.5789
x#3#12[0..1]  -41.9574 -40.5789
x#2#12[0..1]  -41.9574 -40.5789
x#1#12[0..1]  -41.9574 -40.1795

clique constraint 13 -> einsatz_13: x#49#13  + x#48#13  + x#47#13  + x#46#13  + x#45#13  + x#44#13  + x#43#13  + x#42#13  + x#41#13  + x#40#13  + x#39#13  + x#38#13  + x#37#13  + x#36#13  + x#35#13  + x#34#13  + x#33#13  + x#32#13  + x#31#13  + x#30#13  + x#29#13  + x#28#13  + x#27#13  + x#26#13  + x#25#13  + x#24#13  + x#23#13  + x#22#13  + x#21#13  + x#20#13  + x#19#13  + x#18#13  + x#17#13  + x#16#13  + x#15#13  + x#14#13  + x#13#13  + x#12#13  + x#11#13  + x#10#13  + x#9#13  + x#8#13  + x#7#13  + x#6#13  + x#5#13  + x#4#13  + x#3#13  + x#2#13  + x#1#13  == 1 
Var    setTo0      setTo1
x#49#13[0..1]  -41.9574 -40.2791
x#48#13[0..1]  -41.9574 -40.381
x#47#13[0..1]  -41.9574 -40.381
x#46#13[0..1]  -41.9574 -40.381
x#45#13[0..1]  -41.9574 -40.381
x#44#13[0..1]  -41.9574 -40.3636
x#43#13[0..1]  -41.9574 -39.4667
x#42#13[0..1]  -41.9574 -40.381
x#41#13[0..1]  -41.9574 -40.381
x#40#13[0..1]  -41.9574 -40.381
x#39#13[0..1]  -41.9574 -40.381
x#38#13[0..1]  -41.9574 -40.381
x#37#13[0..1]  -41.9574 -40.381
x#36#13[0..1]  -41.9574 -40.3636
x#35#13[0..1]  -41.9574 -40.381
x#34#13[0..1]  -41.9574 -40.381
x#33#13[0..1]  -41.9574 -40.381
x#32#13[0..1]  -41.9574 -40.381
x#31#13[0..1]  -41.9574 -40.381
x#30#13[0..1]  -41.9574 -40.381
x#29#13[0..1]  -41.9574 -40.381
x#28#13[0..1]  -41.9574 -40.381
x#27#13[0..1]  -41.9574 -40.381
x#26#13[0..1]  -41.9574 -40.381
x#25#13[0..1]  -41.9574 -40.381
x#24#13[0..1]  -41.9574 -40.381
x#23#13[0..1]  -41.9574 -40.381
x#22#13[0..1]  -41.9574 -40.381
x#21#13[0..1]  -41.9574 -40.381
x#20#13[0..1]  -41.9574 -40.381
x#19#13[0..1]  -41.9574 -40.381
x#18#13[0..1]  -41.9574 -40.381
x#17#13[0..1]  -41.9574 -40.381
x#16#13[0..1]  -41.9574 -40.381
x#15#13[0..1]  -41.9574 -40.381
x#14#13[0..1]  -41.9574 -40.3636
x#13#13[0..1]  -41.9574 -40.381
x#12#13[0..1]  -41.9574 -40.381
x#11#13[0..1]  -41.9574 -40.381
x#10#13[0..1]  -41.9574 -40.381
x#9#13[0..1]  -41.9574 -40.381
x#8#13[0..1]  -41.9574 -40.381
x#7#13[0..1]  -41.9574 -39.4667
x#6#13[0..1]  -41.9574 -40.3636
x#5#13[0..1]  -41.9574 -40.381
x#4#13[0..1]  -41.9574 -40.381
x#3#13[0..1]  -41.9574 -40.381
x#2#13[0..1]  -41.9574 -40.381
x#1#13[0..1]  -41.9574 -40.2791

clique constraint 14 -> einsatz_14: x#49#14  + x#48#14  + x#47#14  + x#46#14  + x#45#14  + x#44#14  + x#43#14  + x#42#14  + x#41#14  + x#40#14  + x#39#14  + x#38#14  + x#37#14  + x#36#14  + x#35#14  + x#34#14  + x#33#14  + x#32#14  + x#31#14  + x#30#14  + x#29#14  + x#28#14  + x#27#14  + x#26#14  + x#25#14  + x#24#14  + x#23#14  + x#22#14  + x#21#14  + x#20#14  + x#19#14  + x#18#14  + x#17#14  + x#16#14  + x#15#14  + x#14#14  + x#13#14  + x#12#14  + x#11#14  + x#10#14  + x#9#14  + x#8#14  + x#7#14  + x#6#14  + x#5#14  + x#4#14  + x#3#14  + x#2#14  + x#1#14  == 1 
Var    setTo0      setTo1
x#49#14[0..1]  -41.9574 -41.7609
x#48#14[0..1]  -41.9574 -41.5556
x#47#14[0..1]  -41.9574 -41.3913
x#46#14[0..1]  -41.9574 -41.5116
x#45#14[0..1]  -41.9574 -41.7273
x#44#14[0..1]  -41.9574 -41.814
x#43#14[0..1]  -41.9574 -41.4302
x#42#14[0..1]  -41.9574 -41.5556
x#41#14[0..1]  -41.9574 -41.1163
x#40#14[0..1]  -41.9574 -40.7209
x#39#14[0..1]  -41.9574 -40.7105
x#38#14[0..1]  -41.9574 -41.225
x#37#14[0..1]  -41.9574 -41.6
x#36#14[0..1]  -41.9574 -41.814
x#35#14[0..1]  -41.9574 -41.3913
x#34#14[0..1]  -41.9574 -40.7209
x#33#14[0..1]  -41.9574 -40.6522
x#32#14[0..1]  -41.9574 -40.6522
x#31#14[0..1]  -41.9574 -40.6522
x#30#14[0..1]  -41.9574 -41.225
x#29#14[0..1]  -41.9574 -41.7273
x#28#14[0..1]  -41.9574 -41.5116
x#27#14[0..1]  -41.9574 -40.7105
x#26#14[0..1]  -41.9574 -40.6522
x#25#14[0..1]  -41.9574 -40.6522
x#24#14[0..1]  -41.9574 -40.6522
x#23#14[0..1]  -41.9574 -40.7105
x#22#14[0..1]  -41.9574 -41.5116
x#21#14[0..1]  -41.9574 -41.7273
x#20#14[0..1]  -41.9574 -41.225
x#19#14[0..1]  -41.9574 -40.6522
x#18#14[0..1]  -41.9574 -40.6522
x#17#14[0..1]  -41.9574 -40.6522
x#16#14[0..1]  -41.9574 -40.7209
x#15#14[0..1]  -41.9574 -41.3913
x#14#14[0..1]  -41.9574 -41.814
x#13#14[0..1]  -41.9574 -41.6
x#12#14[0..1]  -41.9574 -41.225
x#11#14[0..1]  -41.9574 -40.7105
x#10#14[0..1]  -41.9574 -40.7209
x#9#14[0..1]  -41.9574 -41.1163
x#8#14[0..1]  -41.9574 -41.5556
x#7#14[0..1]  -41.9574 -41.4302
x#6#14[0..1]  -41.9574 -41.814
x#5#14[0..1]  -41.9574 -41.7273
x#4#14[0..1]  -41.9574 -41.5116
x#3#14[0..1]  -41.9574 -41.3913
x#2#14[0..1]  -41.9574 -41.5556
x#1#14[0..1]  -41.9574 -41.7609

clique constraint 15 -> einsatz_15: x#49#15  + x#48#15  + x#47#15  + x#46#15  + x#45#15  + x#44#15  + x#43#15  + x#42#15  + x#41#15  + x#40#15  + x#39#15  + x#38#15  + x#37#15  + x#36#15  + x#35#15  + x#34#15  + x#33#15  + x#32#15  + x#31#15  + x#30#15  + x#29#15  + x#28#15  + x#27#15  + x#26#15  + x#25#15  + x#24#15  + x#23#15  + x#22#15  + x#21#15  + x#20#15  + x#19#15  + x#18#15  + x#17#15  + x#16#15  + x#15#15  + x#14#15  + x#13#15  + x#12#15  + x#11#15  + x#10#15  + x#9#15  + x#8#15  + x#7#15  + x#6#15  + x#5#15  + x#4#15  + x#3#15  + x#2#15  + x#1#15  == 1 
Var    setTo0      setTo1
x#49#15[0..1]  -41.9574 -41.7609
x#48#15[0..1]  -41.9574 -41.5556
x#47#15[0..1]  -41.9574 -41.3913
x#46#15[0..1]  -41.9574 -41.5116
x#45#15[0..1]  -41.9574 -41.7273
x#44#15[0..1]  -41.9574 -41.814
x#43#15[0..1]  -41.9574 -41.4302
x#42#15[0..1]  -41.9574 -41.5556
x#41#15[0..1]  -41.9574 -41.1163
x#40#15[0..1]  -41.9574 -40.7209
x#39#15[0..1]  -41.9574 -40.7105
x#38#15[0..1]  -41.9574 -41.225
x#37#15[0..1]  -41.9574 -41.6
x#36#15[0..1]  -41.9574 -41.814
x#35#15[0..1]  -41.9574 -41.3913
x#34#15[0..1]  -41.9574 -40.7209
x#33#15[0..1]  -41.9574 -40.6522
x#32#15[0..1]  -41.9574 -40.6522
x#31#15[0..1]  -41.9574 -40.6522
x#30#15[0..1]  -41.9574 -41.225
x#29#15[0..1]  -41.9574 -41.7273
x#28#15[0..1]  -41.9574 -41.5116
x#27#15[0..1]  -41.9574 -40.7105
x#26#15[0..1]  -41.9574 -40.6522
x#25#15[0..1]  -41.9574 -40.6522
x#24#15[0..1]  -41.9574 -40.6522
x#23#15[0..1]  -41.9574 -40.7105
x#22#15[0..1]  -41.9574 -41.5116
x#21#15[0..1]  -41.9574 -41.7273
x#20#15[0..1]  -41.9574 -41.225
x#19#15[0..1]  -41.9574 -40.6522
x#18#15[0..1]  -41.9574 -40.6522
x#17#15[0..1]  -41.9574 -40.6522
x#16#15[0..1]  -41.9574 -40.7209
x#15#15[0..1]  -41.9574 -41.3913
x#14#15[0..1]  -41.9574 -41.814
x#13#15[0..1]  -41.9574 -41.6
x#12#15[0..1]  -41.9574 -41.225
x#11#15[0..1]  -41.9574 -40.7105
x#10#15[0..1]  -41.9574 -40.7209
x#9#15[0..1]  -41.9574 -41.1163
x#8#15[0..1]  -41.9574 -41.5556
x#7#15[0..1]  -41.9574 -41.4302
x#6#15[0..1]  -41.9574 -41.814
x#5#15[0..1]  -41.9574 -41.7273
x#4#15[0..1]  -41.9574 -41.5116
x#3#15[0..1]  -41.9574 -41.3913
x#2#15[0..1]  -41.9574 -41.5556
x#1#15[0..1]  -41.9574 -41.7609

clique constraint 16 -> einsatz_16: x#49#16  + x#48#16  + x#47#16  + x#46#16  + x#45#16  + x#44#16  + x#43#16  + x#42#16  + x#41#16  + x#40#16  + x#39#16  + x#38#16  + x#37#16  + x#36#16  + x#35#16  + x#34#16  + x#33#16  + x#32#16  + x#31#16  + x#30#16  + x#29#16  + x#28#16  + x#27#16  + x#26#16  + x#25#16  + x#24#16  + x#23#16  + x#22#16  + x#21#16  + x#20#16  + x#19#16  + x#18#16  + x#17#16  + x#16#16  + x#15#16  + x#14#16  + x#13#16  + x#12#16  + x#11#16  + x#10#16  + x#9#16  + x#8#16  + x#7#16  + x#6#16  + x#5#16  + x#4#16  + x#3#16  + x#2#16  + x#1#16  == 1 
Var    setTo0      setTo1
x#49#16[0..1]  -41.9574 -40.2791
x#48#16[0..1]  -41.9574 -40.381
x#47#16[0..1]  -41.9574 -40.381
x#46#16[0..1]  -41.9574 -40.381
x#45#16[0..1]  -41.9574 -40.381
x#44#16[0..1]  -41.9574 -40.3636
x#43#16[0..1]  -41.9574 -39.4667
x#42#16[0..1]  -41.9574 -40.381
x#41#16[0..1]  -41.9574 -40.381
x#40#16[0..1]  -41.9574 -40.381
x#39#16[0..1]  -41.9574 -40.381
x#38#16[0..1]  -41.9574 -40.381
x#37#16[0..1]  -41.9574 -40.381
x#36#16[0..1]  -41.9574 -40.3636
x#35#16[0..1]  -41.9574 -40.381
x#34#16[0..1]  -41.9574 -40.381
x#33#16[0..1]  -41.9574 -40.381
x#32#16[0..1]  -41.9574 -40.381
x#31#16[0..1]  -41.9574 -40.381
x#30#16[0..1]  -41.9574 -40.381
x#29#16[0..1]  -41.9574 -40.381
x#28#16[0..1]  -41.9574 -40.381
x#27#16[0..1]  -41.9574 -40.381
x#26#16[0..1]  -41.9574 -40.381
x#25#16[0..1]  -41.9574 -40.381
x#24#16[0..1]  -41.9574 -40.381
x#23#16[0..1]  -41.9574 -40.381
x#22#16[0..1]  -41.9574 -40.381
x#21#16[0..1]  -41.9574 -40.381
x#20#16[0..1]  -41.9574 -40.381
x#19#16[0..1]  -41.9574 -40.381
x#18#16[0..1]  -41.9574 -40.381
x#17#16[0..1]  -41.9574 -40.381
x#16#16[0..1]  -41.9574 -40.381
x#15#16[0..1]  -41.9574 -40.381
x#14#16[0..1]  -41.9574 -40.3636
x#13#16[0..1]  -41.9574 -40.381
x#12#16[0..1]  -41.9574 -40.381
x#11#16[0..1]  -41.9574 -40.381
x#10#16[0..1]  -41.9574 -40.381
x#9#16[0..1]  -41.9574 -40.381
x#8#16[0..1]  -41.9574 -40.381
x#7#16[0..1]  -41.9574 -39.4667
x#6#16[0..1]  -41.9574 -40.3636
x#5#16[0..1]  -41.9574 -40.381
x#4#16[0..1]  -41.9574 -40.381
x#3#16[0..1]  -41.9574 -40.381
x#2#16[0..1]  -41.9574 -40.381
x#1#16[0..1]  -41.9574 -40.2791

clique constraint 17 -> einsatz_17: x#49#17  + x#48#17  + x#47#17  + x#46#17  + x#45#17  + x#44#17  + x#43#17  + x#42#17  + x#41#17  + x#40#17  + x#39#17  + x#38#17  + x#37#17  + x#36#17  + x#35#17  + x#34#17  + x#33#17  + x#32#17  + x#31#17  + x#30#17  + x#29#17  + x#28#17  + x#27#17  + x#26#17  + x#25#17  + x#24#17  + x#23#17  + x#22#17  + x#21#17  + x#20#17  + x#19#17  + x#18#17  + x#17#17  + x#16#17  + x#15#17  + x#14#17  + x#13#17  + x#12#17  + x#11#17  + x#10#17  + x#9#17  + x#8#17  + x#7#17  + x#6#17  + x#5#17  + x#4#17  + x#3#17  + x#2#17  + x#1#17  == 1 
Var    setTo0      setTo1
x#49#17[0..1]  -41.9574 -40.1795
x#48#17[0..1]  -41.9574 -40.5789
x#47#17[0..1]  -41.9574 -40.5789
x#46#17[0..1]  -41.9574 -40.5789
x#45#17[0..1]  -41.9574 -40.5
x#44#17[0..1]  -41.9574 -40.2805
x#43#17[0..1]  -41.9574 -39.3721
x#42#17[0..1]  -41.9574 -40.5789
x#41#17[0..1]  -41.9574 -40.75
x#40#17[0..1]  -41.9574 -40.6757
x#39#17[0..1]  -41.9574 -40.6667
x#38#17[0..1]  -41.9574 -40.8065
x#37#17[0..1]  -41.9574 -40.8947
x#36#17[0..1]  -41.9574 -40.2805
x#35#17[0..1]  -41.9574 -40.5789
x#34#17[0..1]  -41.9574 -40.6757
x#33#17[0..1]  -41.9574 -40.6522
x#32#17[0..1]  -41.9574 -40.6522
x#31#17[0..1]  -41.9574 -40.6522
x#30#17[0..1]  -41.9574 -40.8065
x#29#17[0..1]  -41.9574 -40.5
x#28#17[0..1]  -41.9574 -40.5789
x#27#17[0..1]  -41.9574 -40.6667
x#26#17[0..1]  -41.9574 -40.6522
x#25#17[0..1]  -41.9574 -40.6522
x#24#17[0..1]  -41.9574 -40.6522
x#23#17[0..1]  -41.9574 -40.6667
x#22#17[0..1]  -41.9574 -40.5789
x#21#17[0..1]  -41.9574 -40.5
x#20#17[0..1]  -41.9574 -40.8065
x#19#17[0..1]  -41.9574 -40.6522
x#18#17[0..1]  -41.9574 -40.6522
x#17#17[0..1]  -41.9574 -40.6522
x#16#17[0..1]  -41.9574 -40.6757
x#15#17[0..1]  -41.9574 -40.5789
x#14#17[0..1]  -41.9574 -40.2805
x#13#17[0..1]  -41.9574 -40.8947
x#12#17[0..1]  -41.9574 -40.8065
x#11#17[0..1]  -41.9574 -40.6667
x#10#17[0..1]  -41.9574 -40.6757
x#9#17[0..1]  -41.9574 -40.75
x#8#17[0..1]  -41.9574 -40.5789
x#7#17[0..1]  -41.9574 -39.3721
x#6#17[0..1]  -41.9574 -40.2805
x#5#17[0..1]  -41.9574 -40.5
x#4#17[0..1]  -41.9574 -40.5789
x#3#17[0..1]  -41.9574 -40.5789
x#2#17[0..1]  -41.9574 -40.5789
x#1#17[0..1]  -41.9574 -40.1795

clique constraint 18 -> einsatz_18: x#49#18  + x#48#18  + x#47#18  + x#46#18  + x#45#18  + x#44#18  + x#43#18  + x#42#18  + x#41#18  + x#40#18  + x#39#18  + x#38#18  + x#37#18  + x#36#18  + x#35#18  + x#34#18  + x#33#18  + x#32#18  + x#31#18  + x#30#18  + x#29#18  + x#28#18  + x#27#18  + x#26#18  + x#25#18  + x#24#18  + x#23#18  + x#22#18  + x#21#18  + x#20#18  + x#19#18  + x#18#18  + x#17#18  + x#16#18  + x#15#18  + x#14#18  + x#13#18  + x#12#18  + x#11#18  + x#10#18  + x#9#18  + x#8#18  + x#7#18  + x#6#18  + x#5#18  + x#4#18  + x#3#18  + x#2#18  + x#1#18  == 1 
Var    setTo0      setTo1
x#49#18[0..1]  -41.9574 -40.2791
x#48#18[0..1]  -41.9574 -40.381
x#47#18[0..1]  -41.9574 -40.381
x#46#18[0..1]  -41.9574 -40.381
x#45#18[0..1]  -41.9574 -40.381
x#44#18[0..1]  -41.9574 -40.3636
x#43#18[0..1]  -41.9574 -38.7
x#42#18[0..1]  -41.9574 -40.381
x#41#18[0..1]  -41.9574 -40.381
x#40#18[0..1]  -41.9574 -40.381
x#39#18[0..1]  -41.9574 -40.381
x#38#18[0..1]  -41.9574 -40.381
x#37#18[0..1]  -41.9574 -40.381
x#36#18[0..1]  -41.9574 -40.3636
x#35#18[0..1]  -41.9574 -40.381
x#34#18[0..1]  -41.9574 -40.381
x#33#18[0..1]  -41.9574 -40.381
x#32#18[0..1]  -41.9574 -40.381
x#31#18[0..1]  -41.9574 -40.381
x#30#18[0..1]  -41.9574 -40.381
x#29#18[0..1]  -41.9574 -40.381
x#28#18[0..1]  -41.9574 -40.381
x#27#18[0..1]  -41.9574 -40.381
x#26#18[0..1]  -41.9574 -40.381
x#25#18[0..1]  -41.9574 -40.381
x#24#18[0..1]  -41.9574 -40.381
x#23#18[0..1]  -41.9574 -40.381
x#22#18[0..1]  -41.9574 -40.381
x#21#18[0..1]  -41.9574 -40.381
x#20#18[0..1]  -41.9574 -40.381
x#19#18[0..1]  -41.9574 -40.381
x#18#18[0..1]  -41.9574 -40.381
x#17#18[0..1]  -41.9574 -40.381
x#16#18[0..1]  -41.9574 -40.381
x#15#18[0..1]  -41.9574 -40.381
x#14#18[0..1]  -41.9574 -40.3636
x#13#18[0..1]  -41.9574 -40.381
x#12#18[0..1]  -41.9574 -40.381
x#11#18[0..1]  -41.9574 -40.381
x#10#18[0..1]  -41.9574 -40.381
x#9#18[0..1]  -41.9574 -40.381
x#8#18[0..1]  -41.9574 -40.381
x#7#18[0..1]  -41.9574 -38.7
x#6#18[0..1]  -41.9574 -40.3636
x#5#18[0..1]  -41.9574 -40.381
x#4#18[0..1]  -41.9574 -40.381
x#3#18[0..1]  -41.9574 -40.381
x#2#18[0..1]  -41.9574 -40.381
x#1#18[0..1]  -41.9574 -40.2791

