MIP: aflow40b.mps
LP relaxation result: 1005.66


clique constraint 1 -> c1: x1  + x69  + x105  + x142  + x175  + x206  + x242  + x274  + x311  + x341  + x378  + x408  + x442  + x477  + x508  + x541  + x572  + x606  + x679  + x714  + x746  + x779  + x817  + x852  + x884  + x919  + x950  + x983  + x1018  + x1053  + x1087  + x1121  + x1156  + x1190  + x1259  + x1296  + x1329  == 1 
Var    setTo0      setTo1
x865[0..1]  1005.66 1013.15
x900[0..1]  1005.66 1163.25
x934[0..1]  1005.66 1241.49
x998[0..1]  1005.66 1020.35
x1033[0..1]  1005.66 1046.21
x1068[0..1]  1005.66 1477.35
x1102[0..1]  1005.66 1226.16
x1135[0..1]  1005.66 1396.31
x1171[0..1]  1005.66 1215.68
x1206[0..1]  1005.66 1329.84
x1239[0..1]  1005.66 1127.15
x1275[0..1]  1005.66 1121.61
x1311[0..1]  1005.66 1127.5
x1345[0..1]  1005.66 1065.36

clique constraint 18 -> c18: x17  + x50  + x84  + x121  + x156  + x191  + x222  + x254  + x290  + x357  + x389  + x424  + x458  + x489  + x520  + x553  + x585  + x658  + x695  + x728  + x796  + x832  + x901  + x935  + x963  + x999  + x1034  + x1103  + x1136  + x1172  + x1207  + x1240  + x1276  + x1312  + x1346  == 1 
Var    setTo0      setTo1
x17[0..1]  1005.66 1188.52
x50[0..1]  1005.95 1008.3
x84[0..1]  1005.66 1076.44
x121[0..1]  1005.66 1025.56
x156[0..1]  1005.66 1151.14
x191[0..1]  1005.66 1071.61
x222[0..1]  1005.66 1092.49
x254[0..1]  1005.66 1064.16
x290[0..1]  1005.66 1132.53
x357[0..1]  1005.66 1021.64
x389[0..1]  1005.66 1131.64
x424[0..1]  1005.66 1410.07
x458[0..1]  1005.66 1155.5
x489[0..1]  1005.66 1277.48
x520[0..1]  1005.66 1127.09
x553[0..1]  1005.66 1347.44
x585[0..1]  1005.94 1007.14
x658[0..1]  1005.66 1157.44
x695[0..1]  1005.66 1288.29
x728[0..1]  1005.66 1419.18
x796[0..1]  1005.66 1303.58
x832[0..1]  1005.66 1022.55
x901[0..1]  1005.66 1112.44
x935[0..1]  1005.66 1133.64
x963[0..1]  1005.66 1015.44
x999[0..1]  1005.66 1181.11
x1034[0..1]  1005.66 1125.48
x1103[0..1]  1005.66 1139.83
x1136[0..1]  1005.66 1042.29
x1172[0..1]  1005.66 1057.22
x1207[0..1]  1005.66 1069.3
x1240[0..1]  1005.66 1187.44
x1276[0..1]  1005.66 1042.05
x1312[0..1]  1007 1007.64
x1346[0..1]  1005.66 1052.14

clique constraint 19 -> c19: x18  + x51  + x85  + x122  + x192  + x223  + x255  + x291  + x324  + x358  + x390  + x425  + x459  + x490  + x521  + x554  + x623  + x696  + x729  + x762  + x797  + x833  + x866  + x902  + x936  + x964  + x1000  + x1035  + x1069  + x1104  + x1137  + x1208  + x1277  + x1313  + x1347  == 1 
Var    setTo0      setTo1
x18[0..1]  1005.66 1261.06
x51[0..1]  1005.66 1027.27
x85[0..1]  1005.66 1066.59
x122[0..1]  1005.66 1033.51
x192[0..1]  1005.66 1194.91
x223[0..1]  1005.66 1221.88
x255[0..1]  1005.66 1191.36
x291[0..1]  1005.66 1225.42
x324[0..1]  1005.66 1372.4
x358[0..1]  1005.66 1101.51
x390[0..1]  1005.66 1030.2
x425[0..1]  1005.66 1207.09
x459[0..1]  1005.66 1353.48
x490[0..1]  1005.66 1069.66
x521[0..1]  1005.66 1172.3
x554[0..1]  1005.66 1201.31
x623[0..1]  1005.66 1017.05
x696[0..1]  1005.66 1064.01
x729[0..1]  1005.66 1390.3
x762[0..1]  1005.66 1047.43
x797[0..1]  1005.84 1057.7
x833[0..1]  1005.66 1095.19
x866[0..1]  1005.66 1028.97
x902[0..1]  1017.05 1005.84
x936[0..1]  1005.66 1356.2
x964[0..1]  1005.66 1200.98
x1000[0..1]  1005.66 1229.25
x1035[0..1]  1005.66 1034.01
x1069[0..1]  1005.66 1071.8
x1104[0..1]  1005.66 1231.86
x1137[0..1]  1005.66 1052.38
x1208[0..1]  1005.66 1223.27
x1277[0..1]  1005.66 1058.4
x1313[0..1]  1005.66 1102.61
x1347[0..1]  1005.66 1115.98

clique constraint 20 -> c20: x19  + x52  + x86  + x123  + x157  + x193  + x224  + x256  + x359  + x391  + x460  + x491  + x522  + x586  + x624  + x659  + x730  + x763  + x798  + x834  + x867  + x903  + x937  + x965  + x1001  + x1036  + x1105  + x1138  + x1173  + x1209  + x1241  + x1278  + x1314  + x1348  == 1 
Var    setTo0      setTo1
x19[0..1]  1005.66 1139.75
x52[0..1]  1005.66 1186.74
x86[0..1]  1005.66 1056.5
x123[0..1]  1005.66 1159.26
x157[0..1]  1005.66 1075.77
x193[0..1]  1005.66 1477.28
x224[0..1]  1005.66 1456.51
x256[0..1]  1005.66 1041.46
x359[0..1]  1005.66 1172.28
x391[0..1]  1005.66 1071.28
x460[0..1]  1005.66 1397.62
x491[0..1]  1005.66 1060.99
x522[0..1]  1005.66 1075.31
x586[0..1]  1005.66 1041.37
x624[0..1]  1005.66 1053.63
x659[0..1]  1005.66 1342.07
x730[0..1]  1030.03 1005.66
x763[0..1]  1005.66 1096.37
x798[0..1]  1005.66 1072.77
x834[0..1]  1005.66 1039.65
x867[0..1]  1005.66 1031.07
x903[0..1]  1005.66 1139.07
x937[0..1]  1005.66 1322.28
x965[0..1]  1005.66 1175.07
x1001[0..1]  1005.66 1110.7
x1036[0..1]  1005.66 1387.07
x1105[0..1]  1005.66 1315.25
x1138[0..1]  1005.66 1175.1
x1173[0..1]  1005.66 1127.54
x1209[0..1]  1005.66 1097.74
x1241[0..1]  1005.66 1331.07
x1278[0..1]  1005.66 1048.34
x1314[0..1]  1005.66 1123.28
x1348[0..1]  1005.66 1106.77

clique constraint 21 -> c21: x20  + x87  + x124  + x158  + x194  + x225  + x257  + x292  + x325  + x360  + x392  + x426  + x461  + x492  + x555  + x587  + x625  + x660  + x697  + x764  + x799  + x835  + x868  + x904  + x938  + x966  + x1002  + x1037  + x1070  + x1106  + x1139  + x1174  + x1210  + x1242  + x1279  + x1349  == 1 
Var    setTo0      setTo1
x20[0..1]  1062.39 1011.38
x87[0..1]  1005.66 1126.32
x124[0..1]  1005.66 1350.91
x158[0..1]  1005.66 1244.1
x194[0..1]  1005.66 1398.13
x225[0..1]  1005.66 1368.15
x257[0..1]  1005.66 1205.24
x292[0..1]  1005.66 1278.49
x325[0..1]  1005.66 1223.12
x360[0..1]  1005.66 1126.27
x392[0..1]  1005.66 1097.23
x426[0..1]  1005.66 1102.77
x461[0..1]  1005.66 1285.22
x492[0..1]  1005.66 1121.57
x555[0..1]  1005.66 1070.81
x587[0..1]  1005.66 1077.56
x625[0..1]  1005.66 1096.65
x660[0..1]  1005.66 1436.4
x697[0..1]  1005.66 1108.73
x764[0..1]  1005.66 1104.98
x799[0..1]  1005.66 1207.97
x835[0..1]  1005.66 1120.45
x868[0..1]  1007.34 1063.4
x904[0..1]  1005.66 1211.81
x938[0..1]  1005.66 1132.97
x966[0..1]  1005.66 1215.42
x1002[0..1]  1005.66 1082.33
x1037[0..1]  1005.66 1317.11
x1070[0..1]  1005.66 1193.62
x1106[0..1]  1005.66 1288.78
x1139[0..1]  1005.66 1144.95
x1174[0..1]  1005.66 1274.12
x1210[0..1]  1005.66 1168.82
x1242[0..1]  1005.66 1381.4
x1279[0..1]  1005.66 1157.04
x1349[0..1]  1005.66 1489.1

clique constraint 22 -> c22: x21  + x53  + x88  + x125  + x159  + x195  + x226  + x258  + x293  + x326  + x361  + x393  + x427  + x462  + x493  + x523  + x556  + x588  + x626  + x661  + x698  + x731  + x800  + x836  + x905  + x967  + x1003  + x1038  + x1071  + x1107  + x1140  + x1211  + x1243  + x1280  + x1315  + x1350  == 1 
Var    setTo0      setTo1
x21[0..1]  1005.66 1278.13
x53[0..1]  1005.66 1273.07
x88[0..1]  1005.66 1115.82
x125[0..1]  1005.66 1369.55
x159[0..1]  1009.15 1006.69
x195[0..1]  1005.66 1011.04
x226[0..1]  1005.66 1376.87
x258[0..1]  1005.66 1044.19
x293[0..1]  1005.66 1059.03
x326[0..1]  1005.66 1072.33
x361[0..1]  1005.66 1323.23
x393[0..1]  1005.66 1172.23
x427[0..1]  1005.66 1092.87
x462[0..1]  1005.66 1420.29
x493[0..1]  1005.66 1222.15
x523[0..1]  1005.66 1225.63
x556[0..1]  1005.66 1131.99
x588[0..1]  1005.66 1039.49
x626[0..1]  1005.66 1078.63
x661[0..1]  1005.66 1073.99
x698[0..1]  1005.66 1201.79
x731[0..1]  1005.66 1259.58
x800[0..1]  1006.69 1017
x836[0..1]  1005.66 1041.03
x905[0..1]  1005.66 1106.99
x967[0..1]  1005.66 1066.99
x1003[0..1]  1005.66 1067.57
x1038[0..1]  1005.66 1131.15
x1071[0..1]  1005.66 1026.57
x1107[0..1]  1005.66 1065.53
x1140[0..1]  1005.66 1065.79
x1211[0..1]  1005.66 1075.07
x1243[0..1]  1005.66 1070.99
x1280[0..1]  1005.66 1257.33
x1315[0..1]  1005.66 1143.23
x1350[0..1]  1005.66 1130.69

clique constraint 23 -> c23: x22  + x54  + x89  + x126  + x160  + x227  + x259  + x294  + x327  + x362  + x394  + x428  + x463  + x494  + x524  + x557  + x589  + x627  + x662  + x699  + x732  + x765  + x837  + x869  + x906  + x939  + x1004  + x1039  + x1072  + x1141  + x1175  + x1212  + x1244  + x1281  + x1316  + x1351  == 1 
Var    setTo0      setTo1
x22[0..1]  1058.45 1005.66
x54[0..1]  1005.66 1073.18
x89[0..1]  1005.66 1187.73
x126[0..1]  1005.66 1479.77
x160[0..1]  1005.66 1089.4
x227[0..1]  1005.66 1451.16
x259[0..1]  1005.66 1138.05
x294[0..1]  1005.66 1093.18
x327[0..1]  1005.66 1263.43
x362[0..1]  1005.66 1414.1
x394[0..1]  1005.66 1058.45
x428[0..1]  1005.66 1226.09
x463[0..1]  1005.66 1222.28
x494[0..1]  1005.66 1444.28
x524[0..1]  1005.66 1151.32
x557[0..1]  1005.66 1064.28
x589[0..1]  1005.66 1155.75
x627[0..1]  1005.66 1133.72
x662[0..1]  1005.66 1089.98
x699[0..1]  1005.66 1107.08
x732[0..1]  1005.66 1337.16
x765[0..1]  1005.66 1197.85
x837[0..1]  1005.66 1106.07
x869[0..1]  1005.66 1331.28
x906[0..1]  1005.66 1318.98
x939[0..1]  1005.66 1121
x1004[0..1]  1005.66 1123.09
x1039[0..1]  1005.66 1228.36
x1072[0..1]  1005.66 1351.09
x1141[0..1]  1005.66 1140.37
x1175[0..1]  1005.66 1154.85
x1212[0..1]  1005.66 1186.18
x1244[0..1]  1005.66 1374
x1281[0..1]  1005.66 1272.71
x1316[0..1]  1005.66 1135.02
x1351[0..1]  1005.66 1161.36

clique constraint 24 -> c24: x23  + x90  + x127  + x161  + x228  + x260  + x295  + x328  + x363  + x395  + x429  + x464  + x495  + x525  + x558  + x590  + x628  + x663  + x700  + x733  + x766  + x801  + x870  + x907  + x940  + x968  + x1040  + x1073  + x1108  + x1142  + x1176  + x1213  + x1245  + x1282  + x1352  == 1 
Var    setTo0      setTo1
x23[0..1]  1005.66 1176.87
x90[0..1]  1005.66 1029.24
x127[0..1]  1005.66 1127.76
x161[0..1]  1005.66 1095.47
x228[0..1]  1005.66 1346.13
x260[0..1]  1005.66 1115.36
x295[0..1]  1010.29 1005.66
x328[0..1]  1005.66 1041.3
x363[0..1]  1005.66 1060.43
x395[0..1]  1005.66 1060.69
x429[0..1]  1005.66 1079.82
x464[0..1]  1005.66 1149.18
x495[0..1]  1005.66 1204.14
x525[0..1]  1005.66 1038.88
x558[0..1]  1005.66 1062.21
x590[0..1]  1005.66 1209.53
x628[0..1]  1005.66 1045.86
x663[0..1]  1005.66 1135.94
x700[0..1]  1005.66 1028.59
x733[0..1]  1005.66 1118.56
x766[0..1]  1005.66 1073.36
x801[0..1]  1005.66 1069.99
x870[0..1]  1005.66 1096.16
x907[0..1]  1005.66 1024.94
x940[0..1]  1005.66 1066.69
x968[0..1]  1005.66 1199.92
x1040[0..1]  1005.66 1364.99
x1073[0..1]  1005.66 1050.11
x1108[0..1]  1005.66 1305.63
x1142[0..1]  1005.66 1117.85
x1176[0..1]  1005.66 1034.13
x1213[0..1]  1005.66 1020.11
x1245[0..1]  1005.66 1470.94
x1282[0..1]  1005.66 1013.3
x1352[0..1]  1005.66 1101.47

clique constraint 25 -> c25: x24  + x55  + x91  + x128  + x162  + x196  + x229  + x261  + x296  + x329  + x364  + x465  + x496  + x526  + x559  + x591  + x664  + x701  + x802  + x838  + x908  + x969  + x1005  + x1041  + x1074  + x1109  + x1143  + x1177  + x1214  + x1246  + x1283  + x1317  + x1353  == 1 
Var    setTo0      setTo1
x24[0..1]  1005.66 1334.06
x55[0..1]  1005.66 1438.92
x91[0..1]  1005.66 1246.58
x128[0..1]  1005.66 1287.66
x162[0..1]  1005.66 1364.27
x196[0..1]  1005.66 1156.66
x229[0..1]  1005.66 1305.5
x261[0..1]  1005.66 1126.14
x296[0..1]  1005.66 1056.26
x329[0..1]  1005.66 1180.66
x364[0..1]  1005.66 1329.76
x465[0..1]  1005.66 1050.96
x496[0..1]  1005.66 1032.66
x526[0..1]  1005.66 1102.1
x559[0..1]  1005.66 1016.66
x591[0..1]  1005.66 1074.43
x664[0..1]  1005.66 1016.66
x701[0..1]  1005.66 1189.16
x802[0..1]  1005.66 1397.29
x838[0..1]  1005.66 1164.26
x908[0..1]  1005.66 1338.66
x969[0..1]  1005.66 1114.66
x1005[0..1]  1005.66 1078.5
x1041[0..1]  1005.66 1216.66
x1074[0..1]  1005.66 1279.5
x1109[0..1]  1005.66 1086.08
x1143[0..1]  1005.66 1126.16
x1177[0..1]  1005.66 1181.5
x1214[0..1]  1005.66 1308.92
x1246[0..1]  1016.66 1005.66
x1283[0..1]  1005.66 1346.66
x1317[0..1]  1005.66 1034.76
x1353[0..1]  1005.66 1404.27

clique constraint 26 -> c26: x56  + x92  + x129  + x163  + x197  + x230  + x262  + x297  + x365  + x396  + x430  + x497  + x527  + x560  + x592  + x629  + x665  + x702  + x734  + x803  + x839  + x871  + x970  + x1006  + x1042  + x1075  + x1110  + x1144  + x1178  + x1215  + x1247  + x1284  + x1318  + x1354  == 1 
Var    setTo0      setTo1
x56[0..1]  1005.66 1118.4
x92[0..1]  1005.66 1044.72
x129[0..1]  1005.66 1070.85
x163[0..1]  1005.66 1067.99
x197[0..1]  1005.66 1096.11
x230[0..1]  1005.66 1247.33
x262[0..1]  1006.64 1007.82
x297[0..1]  1005.66 1242
x365[0..1]  1005.66 1180.14
x396[0..1]  1005.66 1086.38
x430[0..1]  1005.66 1104.27
x497[0..1]  1005.66 1495.52
x527[0..1]  1005.66 1418.35
x560[0..1]  1005.66 1170.79
x592[0..1]  1005.66 1188.25
x629[0..1]  1005.66 1080.18
x665[0..1]  1005.66 1087.62
x702[0..1]  1005.66 1056.58
x734[0..1]  1005.66 1284.89
x803[0..1]  1005.66 1130.91
x839[0..1]  1005.66 1426.82
x871[0..1]  1005.66 1123.88
x970[0..1]  1005.66 1009.5
x1006[0..1]  1005.66 1143.55
x1042[0..1]  1005.66 1178.12
x1075[0..1]  1005.66 1114.09
x1110[0..1]  1005.66 1032.2
x1144[0..1]  1005.66 1129.48
x1178[0..1]  1007.44 1010.37
x1215[0..1]  1005.66 1069.4
x1247[0..1]  1005.66 1375.62
x1284[0..1]  1005.66 1376.66
x1318[0..1]  1005.66 1176.14
x1354[0..1]  1005.66 1162.99

clique constraint 27 -> c27: x25  + x57  + x93  + x130  + x231  + x298  + x366  + x397  + x431  + x498  + x528  + x561  + x593  + x630  + x666  + x703  + x735  + x767  + x804  + x840  + x872  + x909  + x971  + x1007  + x1076  + x1111  + x1145  + x1179  + x1216  + x1248  + x1285  + x1319  + x1355  == 1 
Var    setTo0      setTo1
x25[0..1]  1005.66 1048.38
x57[0..1]  1005.66 1051.03
x93[0..1]  1005.66 1033.01
x130[0..1]  1005.66 1182.17
x231[0..1]  1005.66 1041.52
x298[0..1]  1005.66 1029.34
x366[0..1]  1005.66 1190.94
x397[0..1]  1019.93 1005.66
x431[0..1]  1005.66 1023.84
x498[0..1]  1005.66 1217.8
x528[0..1]  1005.66 1236.53
x561[0..1]  1005.66 1083.51
x593[0..1]  1005.66 1257.92
x630[0..1]  1005.66 1222.09
x666[0..1]  1005.66 1124.46
x703[0..1]  1005.66 1055.43
x735[0..1]  1005.66 1104.82
x767[0..1]  1005.66 1030.12
x804[0..1]  1005.66 1097.76
x840[0..1]  1005.66 1286.88
x872[0..1]  1005.66 1353.51
x909[0..1]  1005.66 1084.46
x971[0..1]  1005.66 1133.46
x1007[0..1]  1005.66 1026.01
x1076[0..1]  1005.66 1067.22
x1111[0..1]  1005.66 1187.87
x1145[0..1]  1005.66 1020.43
x1179[0..1]  1005.66 1046.32
x1216[0..1]  1005.66 1056.03
x1248[0..1]  1005.66 1168.46
x1285[0..1]  1005.66 1164.77
x1319[0..1]  1005.66 1138.44
x1355[0..1]  1005.66 1103.63

clique constraint 28 -> c28: x26  + x58  + x94  + x164  + x232  + x263  + x299  + x330  + x367  + x398  + x432  + x466  + x499  + x529  + x594  + x631  + x667  + x704  + x736  + x768  + x805  + x841  + x873  + x941  + x1077  + x1112  + x1146  + x1180  + x1217  + x1249  + x1286  + x1320  + x1356  == 1 
Var    setTo0      setTo1
x26[0..1]  1005.66 1275.1
x58[0..1]  1005.66 1010.27
x94[0..1]  1005.66 1072.56
x164[0..1]  1005.66 1312.36
x232[0..1]  1005.66 1294.89
x263[0..1]  1005.66 1015.29
x299[0..1]  1005.66 1398.78
x330[0..1]  1005.66 1201.86
x367[0..1]  1005.66 1169.05
x398[0..1]  1005.66 1076.05
x432[0..1]  1005.66 1351.02
x466[0..1]  1005.66 1083.5
x499[0..1]  1005.66 1015.86
x529[0..1]  1005.66 1215
x594[0..1]  1005.66 1244.42
x631[0..1]  1005.66 1397.55
x667[0..1]  1005.66 1267.86
x704[0..1]  1005.66 1270.92
x736[0..1]  1005.66 1125.68
x768[0..1]  1005.66 1050.64
x805[0..1]  1005.66 1052.67
x841[0..1]  1005.66 1275.04
x873[0..1]  1005.66 1060.86
x941[0..1]  1005.66 1077.05
x1077[0..1]  1005.66 1075.79
x1112[0..1]  1005.75 1015.18
x1146[0..1]  1005.66 1068.73
x1180[0..1]  1005.66 1008.55
x1217[0..1]  1005.66 1049.27
x1249[0..1]  1005.66 1021.86
x1286[0..1]  1007.52 1005.86
x1320[0..1]  1005.66 1259.05
x1356[0..1]  1005.66 1476.36

clique constraint 29 -> c29: x27  + x59  + x95  + x131  + x165  + x233  + x264  + x300  + x331  + x368  + x433  + x467  + x500  + x530  + x562  + x595  + x632  + x668  + x705  + x737  + x769  + x806  + x842  + x874  + x910  + x942  + x972  + x1043  + x1078  + x1113  + x1147  + x1181  + x1218  + x1250  + x1287  + x1321  + x1357  == 1 
Var    setTo0      setTo1
x27[0..1]  1005.66 1119.83
x59[0..1]  1005.66 1078.78
x95[0..1]  1005.66 1353.92
x131[0..1]  1005.66 1281.87
x165[0..1]  1005.66 1025.31
x233[0..1]  1005.66 1163.01
x264[0..1]  1006.88 1005.66
x300[0..1]  1005.66 1085.99
x331[0..1]  1005.66 1173.35
x368[0..1]  1005.66 1103.46
x433[0..1]  1005.66 1303.71
x467[0..1]  1005.66 1009.04
x500[0..1]  1005.66 1078.28
x530[0..1]  1005.66 1221.47
x562[0..1]  1005.66 1214.26
x595[0..1]  1005.66 1254.43
x632[0..1]  1005.66 1298.95
x668[0..1]  1005.66 1184.26
x705[0..1]  1005.66 1080.08
x737[0..1]  1005.66 1084.83
x769[0..1]  1005.66 1006.88
x806[0..1]  1005.66 1156.62
x842[0..1]  1005.66 1094.65
x874[0..1]  1005.66 1483.26
x910[0..1]  1005.66 1172.26
x942[0..1]  1005.66 1081.46
x972[0..1]  1005.66 1235.25
x1043[0..1]  1005.66 1373.28
x1078[0..1]  1005.66 1153.94
x1113[0..1]  1005.66 1072.04
x1147[0..1]  1005.66 1286.55
x1181[0..1]  1005.66 1270.09
x1218[0..1]  1005.66 1048.78
x1250[0..1]  1005.66 1048.26
x1287[0..1]  1005.66 1079.35
x1321[0..1]  1005.66 1093.46
x1357[0..1]  1005.66 1162.31

clique constraint 30 -> c30: x28  + x60  + x96  + x132  + x166  + x198  + x234  + x265  + x301  + x332  + x399  + x434  + x468  + x501  + x531  + x563  + x596  + x633  + x669  + x706  + x738  + x770  + x807  + x843  + x875  + x911  + x973  + x1008  + x1079  + x1114  + x1148  + x1219  + x1251  + x1288  + x1322  == 1 
Var    setTo0      setTo1
x28[0..1]  1005.66 1362.27
x60[0..1]  1005.66 1118.28
x96[0..1]  1005.66 1264.54
x132[0..1]  1005.66 1131.52
x166[0..1]  1005.66 1404.07
x198[0..1]  1005.66 1238.82
x234[0..1]  1005.66 1154.84
x265[0..1]  1005.66 1331.32
x301[0..1]  1005.66 1048.41
x332[0..1]  1005.66 1311.56
x399[0..1]  1005.66 1248.93
x434[0..1]  1005.66 1035.1
x468[0..1]  1005.66 1365.44
x501[0..1]  1005.66 1159
x531[0..1]  1005.66 1184.39
x563[0..1]  1005.66 1254.04
x596[0..1]  1005.66 1067.88
x633[0..1]  1005.66 1386.26
x669[0..1]  1005.66 1409.7
x706[0..1]  1005.66 1219.11
x738[0..1]  1005.66 1057.42
x770[0..1]  1005.66 1187.43
x807[0..1]  1005.66 1408.08
x843[0..1]  1005.66 1064.17
x875[0..1]  1005.66 1194.04
x911[0..1]  1006.04 1005.7
x973[0..1]  1005.7 1006.04
x1008[0..1]  1005.66 1053.75
x1079[0..1]  1005.66 1110.88
x1114[0..1]  1005.66 1048.6
x1148[0..1]  1005.66 1364.26
x1219[0..1]  1005.66 1100.28
x1251[0..1]  1005.66 1130.86
x1288[0..1]  1005.66 1366.48
x1322[0..1]  1005.66 1234.61

clique constraint 31 -> c31: x29  + x97  + x133  + x167  + x235  + x266  + x302  + x333  + x369  + x400  + x435  + x502  + x532  + x564  + x597  + x634  + x670  + x707  + x739  + x808  + x844  + x876  + x912  + x943  + x974  + x1009  + x1044  + x1115  + x1149  + x1182  + x1220  + x1252  + x1289  + x1358  == 1 
Var    setTo0      setTo1
x29[0..1]  1005.66 1305.21
x97[0..1]  1005.66 1072.79
x133[0..1]  1005.66 1045.55
x167[0..1]  1005.66 1101.68
x235[0..1]  1005.66 1259.59
x266[0..1]  1005.66 1032.31
x302[0..1]  1005.66 1067.37
x333[0..1]  1005.66 1114.55
x369[0..1]  1005.66 1093.76
x400[0..1]  1005.66 1130.99
x435[0..1]  1005.66 1361.66
x502[0..1]  1005.66 1179.58
x532[0..1]  1005.66 1053.29
x564[0..1]  1005.66 1059.33
x597[0..1]  1005.66 1078.65
x634[0..1]  1005.66 1234.65
x670[0..1]  1005.66 1464.33
x707[0..1]  1005.66 1239.23
x739[0..1]  1005.66 1099.05
x808[0..1]  1007.05 1034.86
x844[0..1]  1005.66 1372.67
x876[0..1]  1005.66 1113.33
x912[0..1]  1005.66 1103.33
x943[0..1]  1005.66 1073.99
x974[0..1]  1005.66 1341.33
x1009[0..1]  1029.9 1007.05
x1044[0..1]  1005.66 1078.01
x1115[0..1]  1005.66 1238.69
x1149[0..1]  1005.66 1092.23
x1182[0..1]  1005.66 1177.59
x1220[0..1]  1005.66 1103.01
x1252[0..1]  1005.66 1125.33
x1289[0..1]  1005.66 1135.55
x1358[0..1]  1005.66 1127.68

clique constraint 32 -> c32: x30  + x61  + x98  + x134  + x168  + x199  + x236  + x267  + x303  + x334  + x370  + x401  + x436  + x469  + x503  + x533  + x565  + x598  + x635  + x671  + x740  + x771  + x809  + x845  + x877  + x913  + x975  + x1010  + x1045  + x1080  + x1150  + x1183  + x1221  + x1253  + x1290  + x1323  + x1359  == 1 
Var    setTo0      setTo1
x30[0..1]  1005.66 1025.22
x61[0..1]  1005.66 1196.28
x98[0..1]  1005.66 1101.73
x134[0..1]  1005.66 1319.17
x168[0..1]  1005.66 1048.72
x199[0..1]  1005.66 1029.36
x236[0..1]  1005.66 1156.42
x267[0..1]  1005.66 1049.13
x303[0..1]  1005.66 1290.19
x334[0..1]  1005.66 1010.85
x370[0..1]  1005.66 1448.21
x401[0..1]  1005.66 1114.77
x436[0..1]  1005.66 1294.43
x469[0..1]  1005.66 1090.88
x503[0..1]  1005.66 1226.54
x533[0..1]  1005.66 1292.41
x565[0..1]  1005.66 1468.58
x598[0..1]  1005.66 1081.56
x635[0..1]  1005.66 1320.38
x671[0..1]  1005.66 1033.73
x740[0..1]  1005.66 1205.49
x771[0..1]  1005.66 1035.13
x809[0..1]  1010.84 1005.66
x845[0..1]  1005.66 1164.6
x877[0..1]  1005.66 1214.07
x913[0..1]  1005.66 1184.3
x975[0..1]  1005.66 1306.49
x1010[0..1]  1005.66 1068.1
x1045[0..1]  1005.66 1147.51
x1080[0..1]  1005.66 1426.89
x1150[0..1]  1005.66 1143.08
x1183[0..1]  1005.66 1443.31
x1221[0..1]  1005.66 1059.28
x1253[0..1]  1005.66 1407.73
x1290[0..1]  1005.66 1123.85
x1323[0..1]  1005.66 1062.21
x1359[0..1]  1005.66 1356.72

clique constraint 33 -> c33: x31  + x62  + x99  + x135  + x169  + x200  + x237  + x304  + x335  + x371  + x402  + x437  + x470  + x504  + x534  + x566  + x599  + x636  + x672  + x708  + x741  + x772  + x810  + x846  + x878  + x914  + x944  + x976  + x1011  + x1046  + x1081  + x1116  + x1184  + x1222  + x1254  + x1291  + x1324  + x1360  == 1 
Var    setTo0      setTo1
x31[0..1]  1005.66 1096.6
x62[0..1]  1005.66 1247.66
x99[0..1]  1005.66 1064.73
x135[0..1]  1005.66 1257.96
x169[0..1]  1005.66 1062.49
x200[0..1]  1005.66 1331.31
x237[0..1]  1005.66 1078.7
x304[0..1]  1005.66 1364.58
x335[0..1]  1005.66 1060.75
x371[0..1]  1005.66 1058.8
x402[0..1]  1005.66 1070.8
x437[0..1]  1005.66 1039.21
x470[0..1]  1005.66 1259.01
x504[0..1]  1005.66 1136.75
x534[0..1]  1005.66 1176.28
x566[0..1]  1005.66 1491.75
x599[0..1]  1005.66 1273.87
x636[0..1]  1005.66 1029.16
x672[0..1]  1005.66 1072.75
x708[0..1]  1029.16 1005.66
x741[0..1]  1005.66 1216.74
x772[0..1]  1005.66 1080.42
x810[0..1]  1005.66 1222.73
x846[0..1]  1005.66 1231.58
x878[0..1]  1005.66 1053.75
x914[0..1]  1005.66 1132.75
x944[0..1]  1005.66 1030.8
x976[0..1]  1005.66 1098.75
x1011[0..1]  1005.66 1050.66
x1046[0..1]  1005.66 1124.75
x1081[0..1]  1005.66 1221.66
x1116[0..1]  1005.66 1094.15
x1184[0..1]  1005.66 1168.29
x1222[0..1]  1005.66 1131.66
x1254[0..1]  1005.66 1046.75
x1291[0..1]  1005.66 1055.75
x1324[0..1]  1005.66 1266.8
x1360[0..1]  1005.66 1152.49

clique constraint 34 -> c34: x32  + x63  + x100  + x136  + x170  + x238  + x268  + x305  + x336  + x372  + x403  + x438  + x471  + x505  + x535  + x567  + x600  + x637  + x673  + x709  + x773  + x811  + x847  + x879  + x915  + x945  + x977  + x1012  + x1047  + x1082  + x1117  + x1151  + x1223  + x1255  + x1292  + x1325  + x1361  == 1 
Var    setTo0      setTo1
x32[0..1]  1049.2 1005.66
x63[0..1]  1005.66 1414.67
x100[0..1]  1005.66 1459.58
x136[0..1]  1005.66 1118.98
x170[0..1]  1005.66 1331.7
x238[0..1]  1005.66 1267.69
x268[0..1]  1005.66 1412.83
x305[0..1]  1005.66 1049.2
x336[0..1]  1005.66 1140.4
x372[0..1]  1005.66 1142.51
x403[0..1]  1005.66 1304.46
