MIP: 10teams.mps
LP relaxation result: 917


clique constraint 1 -> c142: x226  + x228  + x230  + x233  + x237  + x242  + x248  + x255  + x263  + x271  + x273  + x275  + x278  + x282  + x287  + x293  + x300  + x308  + x316  + x318  + x320  + x323  + x327  + x332  + x338  + x345  + x353  + x361  + x363  + x365  + x368  + x372  + x377  + x383  + x390  + x398  + x406  + x408  + x410  + x413  + x417  + x422  + x428  + x435  + x443  == 1 
Var    setTo0      setTo1
clique constraint 18 -> c161: x454  + x455  + x456  + x460  + x464  + x469  + x475  + x482  + x490  + x499  + x500  + x501  + x505  + x509  + x514  + x520  + x527  + x535  + x544  + x545  + x546  + x550  + x554  + x559  + x565  + x572  + x580  + x589  + x590  + x591  + x595  + x599  + x604  + x610  + x617  + x625  + x634  + x635  + x636  + x640  + x644  + x649  + x655  + x662  + x670  == 1 
Var    setTo0      setTo1
x454[0..1]  917 917
x455[0..1]  917 925
x456[0..1]  917 -1
x460[0..1]  917 917
x464[0..1]  917 937
x469[0..1]  917 917
x475[0..1]  917 965
x482[0..1]  917 -1
x490[0..1]  917 917
x499[0..1]  917 926
x500[0..1]  917 917
x501[0..1]  917 917
x505[0..1]  917 923
x509[0..1]  917 917
x514[0..1]  917 933
x520[0..1]  917 917
x527[0..1]  917 949
x535[0..1]  917 923
x544[0..1]  917 917
x545[0..1]  917 917
x546[0..1]  917 917
x550[0..1]  917 917
x554[0..1]  917 917
x559[0..1]  917 917
x565[0..1]  917 944
x572[0..1]  917 933
x580[0..1]  917 933
x589[0..1]  917 917
x590[0..1]  917 917
x591[0..1]  917 917
x595[0..1]  917 917
x599[0..1]  917 926
x604[0..1]  917 917
x610[0..1]  917 917
x617[0..1]  917 917
x625[0..1]  917 957
x634[0..1]  917 923
x635[0..1]  917 923
x636[0..1]  917 923
x640[0..1]  917 917
x644[0..1]  917 917
x649[0..1]  917 926
x655[0..1]  917 923
x662[0..1]  917 917
x670[0..1]  917 917

clique constraint 19 -> c162: x679  + x680  + x681  + x685  + x689  + x694  + x700  + x707  + x715  + x724  + x725  + x726  + x730  + x734  + x739  + x745  + x752  + x760  + x769  + x770  + x771  + x775  + x779  + x784  + x790  + x797  + x805  + x814  + x815  + x816  + x820  + x824  + x829  + x835  + x842  + x850  + x859  + x860  + x861  + x865  + x869  + x874  + x880  + x887  + x895  == 1 
Var    setTo0      setTo1
x679[0..1]  917 944
x680[0..1]  917 933
x681[0..1]  917 933
x685[0..1]  917 923
x689[0..1]  917 917
x694[0..1]  917 917
x700[0..1]  917 917
x707[0..1]  917 937
x715[0..1]  917 944
x724[0..1]  917 -1
x725[0..1]  917 957
x726[0..1]  917 -1
x730[0..1]  917 929
x734[0..1]  917 921
x739[0..1]  917 917
x745[0..1]  917 917
x752[0..1]  917 917
x760[0..1]  917 917
x769[0..1]  917 917
x770[0..1]  917 917
x771[0..1]  917 921
x775[0..1]  917 949
x779[0..1]  917 938
x784[0..1]  917 921
x790[0..1]  917 917
x797[0..1]  917 917
x805[0..1]  917 921
x814[0..1]  917 929
x815[0..1]  917 938
x816[0..1]  917 917
x820[0..1]  917 917
x824[0..1]  917 -1
x829[0..1]  917 938
x835[0..1]  917 921
x842[0..1]  917 -1
x850[0..1]  917 917
x859[0..1]  917 917
x860[0..1]  917 917
x861[0..1]  917 917
x865[0..1]  917 938
x869[0..1]  917 917
x874[0..1]  917 -1
x880[0..1]  917 929
x887[0..1]  917 924
x895[0..1]  917 917

clique constraint 20 -> c163: x904  + x905  + x906  + x910  + x914  + x919  + x925  + x932  + x940  + x949  + x950  + x951  + x955  + x959  + x964  + x970  + x977  + x985  + x994  + x995  + x996  + x1000  + x1004  + x1009  + x1015  + x1022  + x1030  + x1039  + x1040  + x1041  + x1045  + x1049  + x1054  + x1060  + x1067  + x1075  + x1084  + x1085  + x1086  + x1090  + x1094  + x1099  + x1105  + x1112  + x1120  == 1 
Var    setTo0      setTo1
x904[0..1]  917 917
x905[0..1]  917 921
x906[0..1]  917 -1
x910[0..1]  917 917
x914[0..1]  917 929
x919[0..1]  917 917
x925[0..1]  917 949
x932[0..1]  917 -1
x940[0..1]  917 917
x949[0..1]  917 924
x950[0..1]  917 917
x951[0..1]  917 917
x955[0..1]  917 921
x959[0..1]  917 917
x964[0..1]  917 929
x970[0..1]  917 917
x977[0..1]  917 937
x985[0..1]  917 919
x994[0..1]  917 917
x995[0..1]  917 917
x996[0..1]  917 917
x1000[0..1]  917 917
x1004[0..1]  917 917
x1009[0..1]  917 917
x1015[0..1]  917 932
x1022[0..1]  917 925
x1030[0..1]  917 925
x1039[0..1]  917 917
x1040[0..1]  917 917
x1041[0..1]  917 917
x1045[0..1]  917 917
x1049[0..1]  917 922
x1054[0..1]  917 917
x1060[0..1]  917 917
x1067[0..1]  917 917
x1075[0..1]  917 941
x1084[0..1]  917 919
x1085[0..1]  917 919
x1086[0..1]  917 919
x1090[0..1]  917 917
x1094[0..1]  917 917
x1099[0..1]  917 922
x1105[0..1]  917 919
x1112[0..1]  917 917
x1120[0..1]  917 917

clique constraint 21 -> c164: x1129  + x1130  + x1131  + x1135  + x1139  + x1144  + x1150  + x1157  + x1165  + x1174  + x1175  + x1176  + x1180  + x1184  + x1189  + x1195  + x1202  + x1210  + x1219  + x1220  + x1221  + x1225  + x1229  + x1234  + x1240  + x1247  + x1255  + x1264  + x1265  + x1266  + x1270  + x1274  + x1279  + x1285  + x1292  + x1300  + x1309  + x1310  + x1311  + x1315  + x1319  + x1324  + x1330  + x1337  + x1345  == 1 
Var    setTo0      setTo1
x1129[0..1]  917 932
x1130[0..1]  917 925
x1131[0..1]  917 925
x1135[0..1]  917 919
x1139[0..1]  917 917
x1144[0..1]  917 917
x1150[0..1]  917 917
x1157[0..1]  917 926
x1165[0..1]  917 932
x1174[0..1]  917 -1
x1175[0..1]  917 941
x1176[0..1]  917 -1
x1180[0..1]  917 925
x1184[0..1]  917 919
x1189[0..1]  917 917
x1195[0..1]  917 917
x1202[0..1]  917 917
x1210[0..1]  917 917
x1219[0..1]  917 917
x1220[0..1]  917 917
x1221[0..1]  917 919
x1225[0..1]  917 941
x1229[0..1]  917 928
x1234[0..1]  917 917
x1240[0..1]  917 919
x1247[0..1]  917 917
x1255[0..1]  917 917
x1264[0..1]  917 923
x1265[0..1]  917 928
x1266[0..1]  917 917
x1270[0..1]  917 919
x1274[0..1]  917 -1
x1279[0..1]  917 928
x1285[0..1]  917 917
x1292[0..1]  917 -1
x1300[0..1]  917 917
x1309[0..1]  917 917
x1310[0..1]  917 917
x1311[0..1]  917 917
x1315[0..1]  917 928
x1319[0..1]  917 917
x1324[0..1]  917 -1
x1330[0..1]  917 923
x1337[0..1]  917 920
x1345[0..1]  917 917

clique constraint 22 -> c165: x1354  + x1355  + x1356  + x1360  + x1364  + x1369  + x1375  + x1382  + x1390  + x1399  + x1400  + x1401  + x1405  + x1409  + x1414  + x1420  + x1427  + x1435  + x1444  + x1445  + x1446  + x1450  + x1454  + x1459  + x1465  + x1472  + x1480  + x1489  + x1490  + x1491  + x1495  + x1499  + x1504  + x1510  + x1517  + x1525  + x1534  + x1535  + x1536  + x1540  + x1544  + x1549  + x1555  + x1562  + x1570  == 1 
Var    setTo0      setTo1
x1354[0..1]  917 919
x1355[0..1]  917 917
x1356[0..1]  917 -1
x1360[0..1]  917 917
x1364[0..1]  917 923
x1369[0..1]  917 917
x1375[0..1]  917 935
x1382[0..1]  917 -1
x1390[0..1]  917 919
x1399[0..1]  917 920
x1400[0..1]  917 917
x1401[0..1]  917 917
x1405[0..1]  917 917
x1409[0..1]  917 917
x1414[0..1]  917 923
x1420[0..1]  917 919
x1427[0..1]  917 929
x1435[0..1]  917 917
x1444[0..1]  917 917
x1445[0..1]  917 917
x1446[0..1]  917 917
x1450[0..1]  917 917
x1454[0..1]  917 919
x1459[0..1]  917 917
x1465[0..1]  917 928
x1472[0..1]  917 923
x1480[0..1]  917 917
x1489[0..1]  917 921
x1490[0..1]  917 921
x1491[0..1]  917 923
x1495[0..1]  917 920
x1499[0..1]  917 920
x1504[0..1]  917 921
x1510[0..1]  917 917
x1517[0..1]  917 917
x1525[0..1]  917 925
x1534[0..1]  917 917
x1535[0..1]  917 917
x1536[0..1]  917 917
x1540[0..1]  917 921
x1544[0..1]  917 920
x1549[0..1]  917 920
x1555[0..1]  917 917
x1562[0..1]  917 921
x1570[0..1]  917 921

clique constraint 23 -> c166: x1579  + x1580  + x1581  + x1585  + x1589  + x1594  + x1600  + x1607  + x1615  + x1624  + x1625  + x1626  + x1630  + x1634  + x1639  + x1645  + x1652  + x1660  + x1669  + x1670  + x1671  + x1675  + x1679  + x1684  + x1690  + x1697  + x1705  + x1714  + x1715  + x1716  + x1720  + x1724  + x1729  + x1735  + x1742  + x1750  + x1759  + x1760  + x1761  + x1765  + x1769  + x1774  + x1780  + x1787  + x1795  == 1 
Var    setTo0      setTo1
x1579[0..1]  917 920
x1580[0..1]  917 917
x1581[0..1]  917 917
x1585[0..1]  917 917
x1589[0..1]  917 921
x1594[0..1]  917 920
x1600[0..1]  917 917
x1607[0..1]  917 924
x1615[0..1]  917 920
x1624[0..1]  917 -1
x1625[0..1]  917 925
x1626[0..1]  917 -1
x1630[0..1]  917 917
x1634[0..1]  917 917
x1639[0..1]  917 921
x1645[0..1]  917 920
x1652[0..1]  917 917
x1660[0..1]  917 917
x1669[0..1]  917 920
x1670[0..1]  917 921
x1671[0..1]  917 917
x1675[0..1]  917 925
x1679[0..1]  917 920
x1684[0..1]  917 917
x1690[0..1]  917 921
x1697[0..1]  917 922
x1705[0..1]  917 917
x1714[0..1]  917 917
x1715[0..1]  917 920
x1716[0..1]  917 917
x1720[0..1]  917 921
x1724[0..1]  917 -1
x1729[0..1]  917 917
x1735[0..1]  917 922
x1742[0..1]  917 -1
x1750[0..1]  917 923
x1759[0..1]  917 922
x1760[0..1]  917 923
x1761[0..1]  917 923
x1765[0..1]  917 917
x1769[0..1]  917 923
x1774[0..1]  917 -1
x1780[0..1]  917 918
x1787[0..1]  917 923
x1795[0..1]  917 923

clique constraint 24 -> c167: x1804  + x1805  + x1806  + x1810  + x1814  + x1819  + x1825  + x1832  + x1840  + x1849  + x1850  + x1851  + x1855  + x1859  + x1864  + x1870  + x1877  + x1885  + x1894  + x1895  + x1896  + x1900  + x1904  + x1909  + x1915  + x1922  + x1930  + x1939  + x1940  + x1941  + x1945  + x1949  + x1954  + x1960  + x1967  + x1975  + x1984  + x1985  + x1986  + x1990  + x1994  + x1999  + x2005  + x2012  + x2020  == 1 
Var    setTo0      setTo1
x1804[0..1]  917 924
x1805[0..1]  917 923
x1806[0..1]  917 -1
x1810[0..1]  917 923
x1814[0..1]  917 918
x1819[0..1]  917 923
x1825[0..1]  917 921
x1832[0..1]  917 -1
x1840[0..1]  917 924
x1849[0..1]  917 923
x1850[0..1]  917 923
x1851[0..1]  917 923
x1855[0..1]  917 923
x1859[0..1]  917 922
x1864[0..1]  917 918
x1870[0..1]  917 923
x1877[0..1]  917 921
x1885[0..1]  917 922
x1894[0..1]  917 923
x1895[0..1]  917 923
x1896[0..1]  917 924
x1900[0..1]  917 923
x1904[0..1]  917 924
x1909[0..1]  917 922
x1915[0..1]  917 917
x1922[0..1]  917 918
x1930[0..1]  917 918
x1939[0..1]  917 923
x1940[0..1]  917 924
x1941[0..1]  917 923
x1945[0..1]  917 923
x1949[0..1]  917 923
x1954[0..1]  917 924
x1960[0..1]  917 923
x1967[0..1]  917 922
x1975[0..1]  917 922
x1984[0..1]  917 924
x1985[0..1]  917 924
x1986[0..1]  917 927
x1990[0..1]  917 927
x1994[0..1]  917 925
x1999[0..1]  917 924
x2005[0..1]  917 927
x2012[0..1]  917 924
x2020[0..1]  917 924

clique constraint 25 -> c169: x232  + x233  + x234  + x235  + x240  + x245  + x251  + x258  + x266  + x277  + x278  + x279  + x280  + x285  + x290  + x296  + x303  + x311  + x322  + x323  + x324  + x325  + x330  + x335  + x341  + x348  + x356  + x367  + x368  + x369  + x370  + x375  + x380  + x386  + x393  + x401  + x412  + x413  + x414  + x415  + x420  + x425  + x431  + x438  + x446  == 1 
Var    setTo0      setTo1
x232[0..1]  917 -1
x233[0..1]  917 940
x234[0..1]  917 925
x235[0..1]  917 925
x240[0..1]  917 917
x245[0..1]  917 917
x251[0..1]  917 917
x258[0..1]  917 917
x266[0..1]  917 917
x277[0..1]  917 955
x278[0..1]  917 950
x279[0..1]  917 950
x280[0..1]  917 937
x285[0..1]  917 925
x290[0..1]  917 917
x296[0..1]  917 917
x303[0..1]  917 917
x311[0..1]  917 917
x322[0..1]  917 937
x323[0..1]  917 950
x324[0..1]  917 -1
x325[0..1]  917 965
x330[0..1]  917 937
x335[0..1]  917 925
x341[0..1]  917 917
x348[0..1]  917 917
x356[0..1]  917 -1
x367[0..1]  917 917
x368[0..1]  917 917
x369[0..1]  917 917
x370[0..1]  917 917
x375[0..1]  917 965
x380[0..1]  917 937
x386[0..1]  917 925
x393[0..1]  917 924
x401[0..1]  917 917
x412[0..1]  917 917
x413[0..1]  917 925
x414[0..1]  917 937
x415[0..1]  917 950
x420[0..1]  917 917
x425[0..1]  917 965
x431[0..1]  917 937
x438[0..1]  917 917
x446[0..1]  917 917

clique constraint 26 -> c170: x457  + x458  + x459  + x460  + x465  + x470  + x476  + x483  + x491  + x502  + x503  + x504  + x505  + x510  + x515  + x521  + x528  + x536  + x547  + x548  + x549  + x550  + x555  + x560  + x566  + x573  + x581  + x592  + x593  + x594  + x595  + x600  + x605  + x611  + x618  + x626  + x637  + x638  + x639  + x640  + x645  + x650  + x656  + x663  + x671  == 1 
Var    setTo0      setTo1
x457[0..1]  917 943.5
x458[0..1]  917 917
x459[0..1]  917 917
x460[0..1]  917 917
x465[0..1]  917 950
x470[0..1]  917 917
x476[0..1]  917 -1
x483[0..1]  917 933
x491[0..1]  917 917
x502[0..1]  917 917
x503[0..1]  917 917
x504[0..1]  917 917
x505[0..1]  917 923
x510[0..1]  917 917
x515[0..1]  917 944
x521[0..1]  917 923
x528[0..1]  917 944
x536[0..1]  917 923
x547[0..1]  917 917
x548[0..1]  917 917
x549[0..1]  917 926
x550[0..1]  917 917
x555[0..1]  917 923
x560[0..1]  917 917
x566[0..1]  917 917
x573[0..1]  917 944
x581[0..1]  917 933
x592[0..1]  917 -1
x593[0..1]  917 919
x594[0..1]  917 917
x595[0..1]  917 917
x600[0..1]  917 917
x605[0..1]  917 923
x611[0..1]  917 917
x618[0..1]  917 917
x626[0..1]  917 -1
x637[0..1]  917 926
x638[0..1]  917 917
x639[0..1]  917 917
x640[0..1]  917 917
x645[0..1]  917 917
x650[0..1]  917 917
x656[0..1]  917 -1
x663[0..1]  917 923
x671[0..1]  917 923

clique constraint 27 -> c171: x682  + x683  + x684  + x685  + x690  + x695  + x701  + x708  + x716  + x727  + x728  + x729  + x730  + x735  + x740  + x746  + x753  + x761  + x772  + x773  + x774  + x775  + x780  + x785  + x791  + x798  + x806  + x817  + x818  + x819  + x820  + x825  + x830  + x836  + x843  + x851  + x862  + x863  + x864  + x865  + x870  + x875  + x881  + x888  + x896  == 1 
Var    setTo0      setTo1
x682[0..1]  917 -1
x683[0..1]  917 933
x684[0..1]  917 923
x685[0..1]  917 923
x690[0..1]  917 917
x695[0..1]  917 917
x701[0..1]  917 917
x708[0..1]  917 917
x716[0..1]  917 917
x727[0..1]  917 949
x728[0..1]  917 938
x729[0..1]  917 938
x730[0..1]  917 929
x735[0..1]  917 921
x740[0..1]  917 917
x746[0..1]  917 917
x753[0..1]  917 917
x761[0..1]  917 917
x772[0..1]  917 929
x773[0..1]  917 938
x774[0..1]  917 -1
x775[0..1]  917 949
x780[0..1]  917 929
x785[0..1]  917 921
x791[0..1]  917 917
x798[0..1]  917 917
x806[0..1]  917 -1
x817[0..1]  917 917
x818[0..1]  917 917
x819[0..1]  917 917
x820[0..1]  917 917
x825[0..1]  917 949
x830[0..1]  917 929
x836[0..1]  917 921
x843[0..1]  917 918
x851[0..1]  917 917
x862[0..1]  917 917
x863[0..1]  917 921
x864[0..1]  917 929
x865[0..1]  917 938
x870[0..1]  917 917
x875[0..1]  917 949
x881[0..1]  917 929
x888[0..1]  917 917
x896[0..1]  917 917

clique constraint 28 -> c172: x907  + x908  + x909  + x910  + x915  + x920  + x926  + x933  + x941  + x952  + x953  + x954  + x955  + x960  + x965  + x971  + x978  + x986  + x997  + x998  + x999  + x1000  + x1005  + x1010  + x1016  + x1023  + x1031  + x1042  + x1043  + x1044  + x1045  + x1050  + x1055  + x1061  + x1068  + x1076  + x1087  + x1088  + x1089  + x1090  + x1095  + x1100  + x1106  + x1113  + x1121  == 1 
Var    setTo0      setTo1
x907[0..1]  917 932
x908[0..1]  917 917
x909[0..1]  917 917
x910[0..1]  917 917
x915[0..1]  917 938
x920[0..1]  917 917
x926[0..1]  917 -1
x933[0..1]  917 929
x941[0..1]  917 917
x952[0..1]  917 917
x953[0..1]  917 917
x954[0..1]  917 917
x955[0..1]  917 921
x960[0..1]  917 917
x965[0..1]  917 938
x971[0..1]  917 921
x978[0..1]  917 932
x986[0..1]  917 919
x997[0..1]  917 917
x998[0..1]  917 917
x999[0..1]  917 922
x1000[0..1]  917 917
x1005[0..1]  917 919
x1010[0..1]  917 917
x1016[0..1]  917 917
x1023[0..1]  917 932
x1031[0..1]  917 925
x1042[0..1]  917 -1
x1043[0..1]  917 918
x1044[0..1]  917 917
x1045[0..1]  917 917
x1050[0..1]  917 917
x1055[0..1]  917 919
x1061[0..1]  917 917
x1068[0..1]  917 917
x1076[0..1]  917 -1
x1087[0..1]  917 922
x1088[0..1]  917 917
x1089[0..1]  917 917
x1090[0..1]  917 917
x1095[0..1]  917 917
x1100[0..1]  917 917
x1106[0..1]  917 -1
x1113[0..1]  917 919
x1121[0..1]  917 919

clique constraint 29 -> c173: x1132  + x1133  + x1134  + x1135  + x1140  + x1145  + x1151  + x1158  + x1166  + x1177  + x1178  + x1179  + x1180  + x1185  + x1190  + x1196  + x1203  + x1211  + x1222  + x1223  + x1224  + x1225  + x1230  + x1235  + x1241  + x1248  + x1256  + x1267  + x1268  + x1269  + x1270  + x1275  + x1280  + x1286  + x1293  + x1301  + x1312  + x1313  + x1314  + x1315  + x1320  + x1325  + x1331  + x1338  + x1346  == 1 
Var    setTo0      setTo1
x1132[0..1]  917 -1
x1133[0..1]  917 925
x1134[0..1]  917 919
x1135[0..1]  917 919
x1140[0..1]  917 917
x1145[0..1]  917 917
x1151[0..1]  917 917
x1158[0..1]  917 917
x1166[0..1]  917 917
x1177[0..1]  917 937
x1178[0..1]  917 932
x1179[0..1]  917 932
x1180[0..1]  917 925
x1185[0..1]  917 919
x1190[0..1]  917 917
x1196[0..1]  917 917
x1203[0..1]  917 917
x1211[0..1]  917 917
x1222[0..1]  917 925
x1223[0..1]  917 932
x1224[0..1]  917 -1
x1225[0..1]  917 941
x1230[0..1]  917 923
x1235[0..1]  917 917
x1241[0..1]  917 919
x1248[0..1]  917 919
x1256[0..1]  917 -1
x1267[0..1]  917 917
x1268[0..1]  917 917
x1269[0..1]  917 917
x1270[0..1]  917 919
x1275[0..1]  917 935
x1280[0..1]  917 923
x1286[0..1]  917 917
x1293[0..1]  917 919
x1301[0..1]  917 917
x1312[0..1]  917 919
x1313[0..1]  917 917
x1314[0..1]  917 923
x1315[0..1]  917 928
x1320[0..1]  917 919
x1325[0..1]  917 935
x1331[0..1]  917 923
x1338[0..1]  917 919
x1346[0..1]  917 917

clique constraint 30 -> c174: x1357  + x1358  + x1359  + x1360  + x1365  + x1370  + x1376  + x1383  + x1391  + x1402  + x1403  + x1404  + x1405  + x1410  + x1415  + x1421  + x1428  + x1436  + x1447  + x1448  + x1449  + x1450  + x1455  + x1460  + x1466  + x1473  + x1481  + x1492  + x1493  + x1494  + x1495  + x1500  + x1505  + x1511  + x1518  + x1526  + x1537  + x1538  + x1539  + x1540  + x1545  + x1550  + x1556  + x1563  + x1571  == 1 
Var    setTo0      setTo1
x1357[0..1]  917 923
x1358[0..1]  917 917
x1359[0..1]  917 917
x1360[0..1]  917 917
x1365[0..1]  917 928
x1370[0..1]  917 919
x1376[0..1]  917 -1
x1383[0..1]  917 923
x1391[0..1]  917 919
x1402[0..1]  917 917
x1403[0..1]  917 917
x1404[0..1]  917 919
x1405[0..1]  917 917
x1410[0..1]  917 917
x1415[0..1]  917 928
x1421[0..1]  917 917
x1428[0..1]  917 928
x1436[0..1]  917 917
x1447[0..1]  917 917
x1448[0..1]  917 919
x1449[0..1]  917 920
x1450[0..1]  917 917
x1455[0..1]  917 917
x1460[0..1]  917 917
x1466[0..1]  917 917
x1473[0..1]  917 928
x1481[0..1]  917 917
x1492[0..1]  917 -1
x1493[0..1]  917 921
x1494[0..1]  917 920
x1495[0..1]  917 920
x1500[0..1]  917 917
x1505[0..1]  917 917
x1511[0..1]  917 920
x1518[0..1]  917 917
x1526[0..1]  917 -1
x1537[0..1]  917 920
x1538[0..1]  917 921
x1539[0..1]  917 921
x1540[0..1]  917 921
x1545[0..1]  917 920
x1550[0..1]  917 917
x1556[0..1]  917 -1
x1563[0..1]  917 917
x1571[0..1]  917 917

clique constraint 31 -> c175: x1582  + x1583  + x1584  + x1585  + x1590  + x1595  + x1601  + x1608  + x1616  + x1627  + x1628  + x1629  + x1630  + x1635  + x1640  + x1646  + x1653  + x1661  + x1672  + x1673  + x1674  + x1675  + x1680  + x1685  + x1691  + x1698  + x1706  + x1717  + x1718  + x1719  + x1720  + x1725  + x1730  + x1736  + x1743  + x1751  + x1762  + x1763  + x1764  + x1765  + x1770  + x1775  + x1781  + x1788  + x1796  == 1 
Var    setTo0      setTo1
x1582[0..1]  917 -1
x1583[0..1]  917 917
x1584[0..1]  917 917
x1585[0..1]  917 917
x1590[0..1]  917 921
x1595[0..1]  917 920
x1601[0..1]  917 917
x1608[0..1]  917 917
x1616[0..1]  917 917
x1627[0..1]  917 923
x1628[0..1]  917 920
x1629[0..1]  917 920
x1630[0..1]  917 917
x1635[0..1]  917 917
x1640[0..1]  917 921
x1646[0..1]  917 920
x1653[0..1]  917 920
x1661[0..1]  917 920
x1672[0..1]  917 917
x1673[0..1]  917 920
x1674[0..1]  917 -1
x1675[0..1]  917 925
x1680[0..1]  917 917
x1685[0..1]  917 917
x1691[0..1]  917 923
x1698[0..1]  917 923
x1706[0..1]  917 -1
x1717[0..1]  917 917
x1718[0..1]  917 917
x1719[0..1]  917 920
x1720[0..1]  917 921
x1725[0..1]  917 925
x1730[0..1]  917 918
x1736[0..1]  917 923
x1743[0..1]  917 919
x1751[0..1]  917 923
x1762[0..1]  917 923
x1763[0..1]  917 922
x1764[0..1]  917 918
x1765[0..1]  917 917
x1770[0..1]  917 923
x1775[0..1]  917 921
x1781[0..1]  917 918
x1788[0..1]  917 923
x1796[0..1]  917 924

clique constraint 32 -> c176: x1807  + x1808  + x1809  + x1810  + x1815  + x1820  + x1826  + x1833  + x1841  + x1852  + x1853  + x1854  + x1855  + x1860  + x1865  + x1871  + x1878  + x1886  + x1897  + x1898  + x1899  + x1900  + x1905  + x1910  + x1916  + x1923  + x1931  + x1942  + x1943  + x1944  + x1945  + x1950  + x1955  + x1961  + x1968  + x1976  + x1987  + x1988  + x1989  + x1990  + x1995  + x2000  + x2006  + x2013  + x2021  == 1 
Var    setTo0      setTo1
x1807[0..1]  917 919
x1808[0..1]  917 922
x1809[0..1]  917 922
x1810[0..1]  917 923
x1815[0..1]  917 917
x1820[0..1]  917 923
x1826[0..1]  917 -1
x1833[0..1]  917 921
x1841[0..1]  917 923
x1852[0..1]  917 924
x1853[0..1]  917 924
x1854[0..1]  917 924
x1855[0..1]  917 923
x1860[0..1]  917 923
x1865[0..1]  917 917
x1871[0..1]  917 922
x1878[0..1]  917 917
x1886[0..1]  917 923
x1897[0..1]  917 923
x1898[0..1]  917 923
x1899[0..1]  917 923
x1900[0..1]  917 923
x1905[0..1]  917 923
x1910[0..1]  917 923
x1916[0..1]  917 922
x1923[0..1]  917 917
x1931[0..1]  917 918
x1942[0..1]  917 -1
x1943[0..1]  917 919
x1944[0..1]  917 923
x1945[0..1]  917 923
x1950[0..1]  917 923
x1955[0..1]  917 923
x1961[0..1]  917 923
x1968[0..1]  917 923
x1976[0..1]  917 -1
x1987[0..1]  917 924
x1988[0..1]  917 924
x1989[0..1]  917 924
x1990[0..1]  917 927
x1995[0..1]  917 925
x2000[0..1]  917 928
x2006[0..1]  917 -1
x2013[0..1]  917 924
x2021[0..1]  917 924

clique constraint 33 -> c178: x236  + x237  + x238  + x239  + x240  + x246  + x252  + x259  + x267  + x281  + x282  + x283  + x284  + x285  + x291  + x297  + x304  + x312  + x326  + x327  + x328  + x329  + x330  + x336  + x342  + x349  + x357  + x371  + x372  + x373  + x374  + x375  + x381  + x387  + x394  + x402  + x416  + x417  + x418  + x419  + x420  + x426  + x432  + x439  + x447  == 1 
Var    setTo0      setTo1
x236[0..1]  917 925
x237[0..1]  917 928
x238[0..1]  917 917
x239[0..1]  917 917
x240[0..1]  917 917
x246[0..1]  917 917
x252[0..1]  917 917
x259[0..1]  917 917
x267[0..1]  917 917
x281[0..1]  917 937
x282[0..1]  917 -1
x283[0..1]  917 937
x284[0..1]  917 925
x285[0..1]  917 925
x291[0..1]  917 917
x297[0..1]  917 917
x304[0..1]  917 917
x312[0..1]  917 917
x326[0..1]  917 -1
x327[0..1]  917 959
x328[0..1]  917 950
x329[0..1]  917 950
x330[0..1]  917 937
x336[0..1]  917 925
x342[0..1]  917 -1
x349[0..1]  917 928
x357[0..1]  917 943
x371[0..1]  917 925
x372[0..1]  917 937
x373[0..1]  917 950
x374[0..1]  917 -1
x375[0..1]  917 965
x381[0..1]  917 937
x387[0..1]  917 928
x394[0..1]  917 917
x402[0..1]  917 917
x416[0..1]  917 917
x417[0..1]  917 917
x418[0..1]  917 917
x419[0..1]  917 917
x420[0..1]  917 917
x426[0..1]  917 -1
x432[0..1]  917 -1
x439[0..1]  917 917
x447[0..1]  917 917

clique constraint 34 -> c179: x461  + x462  + x463  + x464  + x465  + x471  + x477  + x484  + x492  + x506  + x507  + x508  + x509  + x510  + x516  + x522  + x529  + x537  + x551  + x552  + x553  + x554  + x555  + x561  + x567  + x574  + x582  + x596  + x597  + x598  + x599  + x600  + x606  + x612  + x619  + x627  + x641  + x642  + x643  + x644  + x645  + x651  + x657  + x664  + x672  == 1 
Var    setTo0      setTo1
x461[0..1]  917 917
x462[0..1]  917 917
x463[0..1]  917 925
x464[0..1]  917 937
x465[0..1]  917 950
x471[0..1]  917 925
x477[0..1]  917 949
x484[0..1]  917 923
x492[0..1]  917 -1
x506[0..1]  917 -1
x507[0..1]  917 939.5
x508[0..1]  917 917
x509[0..1]  917 917
x510[0..1]  917 917
x516[0..1]  917 917
x522[0..1]  917 933
x529[0..1]  917 944
x537[0..1]  917 926
x551[0..1]  917 917
x552[0..1]  917 917
x553[0..1]  917 917
x554[0..1]  917 917
x555[0..1]  917 923
x561[0..1]  917 917
x567[0..1]  917 917
x574[0..1]  917 -1
x582[0..1]  917 -1
x596[0..1]  917 917
x597[0..1]  917 917
x598[0..1]  917 917
x599[0..1]  917 926
x600[0..1]  917 917
x606[0..1]  917 -1
x612[0..1]  917 917
x619[0..1]  917 917
x627[0..1]  917 949
x641[0..1]  917 917
x642[0..1]  917 -1
x643[0..1]  917 917
x644[0..1]  917 917
x645[0..1]  917 917
x651[0..1]  917 917
x657[0..1]  917 940
x664[0..1]  917 933
x672[0..1]  917 933

